Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2016-06-13,22.22210693359375,22.628471164583814,22.167316935718596,22.53030480828024,152082000
2016-06-14,22.249502182006836,22.48236271452239,22.08741387575203,22.2175412056604,127727600
2016-06-15,22.176448822021484,22.466382782582944,22.151336376878596,22.3316886002945,117780800
2016-06-16,22.270050048828125,22.315708089910945,21.93217462289034,22.01892559764475,125307200
2016-06-17,21.763233184814453,22.06458072085305,21.75638465427257,22.05773219031117,244032800
2016-06-20,21.710729598999023,22.046321602416025,21.694749110347864,21.916194268615826,137647600
2016-06-21,21.89565086364746,21.99609891304557,21.614848830113893,21.674205683219235,142185600
2016-06-22,21.813461303710938,22.119373991624283,21.767801523747558,21.97326617922649,116876400
2016-06-23,21.939022064208984,21.9823984203011,21.74497278663997,21.902495981507098,128960800
2016-06-24,21.3226318359375,21.610282384378795,21.15141156167956,21.210768411110266,301245600
2016-06-27,21.01215171813965,21.242728835816965,20.888872914878785,21.231313454466964,181958400
2016-06-28,21.36600112915039,21.381983356170746,21.034976044786063,21.208479700478406,161779600
2016-06-29,21.550920486450195,21.585164881628266,21.375133404015845,21.45275414920229,146124000
2016-06-30,21.824878692626953,21.863688205957693,21.528097909709587,21.560058890304642,143345600
2016-07-01,21.89107894897461,22.023489689979773,21.76323505655164,21.799761136497175,104106000
2016-07-05,21.68561363220215,21.77921486606093,21.56461827467141,21.77693144184082,110820800
2016-07-06,21.80889892578125,21.838578224277487,21.54407911467425,21.59658569521812,123796400
2016-07-07,21.902503967285156,22.030347915968196,21.82945003350297,21.847712210641138,100558400
2016-07-08,22.071435928344727,22.11937739838319,21.927611518229334,22.02805956613445,115648400
2016-07-11,22.13991928100586,22.292875610820325,22.082845867635477,22.08741097433847,95179600
2016-07-12,22.240371704101562,22.304293661043687,22.171884639553298,22.183298279439995,96670000
2016-07-13,22.114810943603516,22.2974448552345,22.107960669664298,22.238089748369333,103568800
2016-07-14,22.553129196166992,22.598787228060342,22.217537262349833,22.233517747686733,155676000
2016-07-15,22.55085563659668,22.66956935823663,22.48693366728734,22.58281662125135,120548000
2016-07-18,22.790555953979492,22.859043005305793,22.509753992488818,22.532583009597587,145975600
2016-07-19,22.799692153930664,22.829369707523078,22.678695031416936,22.728919923452317,95119600
2016-07-20,22.820236206054688,22.934383046866333,22.770011317418756,22.829368162328727,105104000
2016-07-21,22.699241638183594,23.05766266136883,22.630752834571584,22.790559462418727,130808000
2016-07-22,22.523460388183594,22.669568237019448,22.443556188755878,22.66043627874934,113254800
2016-07-25,22.22210693359375,22.564547468363067,22.126224001876572,22.429855027390264,161531600
2016-07-26,22.069150924682617,22.36593342282285,22.01207750132816,22.10339532704382,224959200
2016-07-27,23.502826690673828,23.822438096257,23.457168664908533,23.804174189254066,369379200
2016-07-28,23.820165634155273,23.845278082405198,23.47315995012255,23.475443374984227,159479200
2016-07-29,23.790483474731445,23.86810422932414,23.669488106616438,23.785918367634228,110934800
2016-08-01,24.210546493530273,24.23337551415566,23.836144981697537,23.836144981697537,152671600
2016-08-02,23.85212516784668,24.215111293892473,23.742543431794726,24.210546186522336,135266400
2016-08-03,24.151185989379883,24.162599627092934,23.918325485731373,23.927457440947233,120810400
2016-08-04,24.300382614135742,24.330220933913676,24.16495877568354,24.233818592005388,109634800
2016-08-05,24.669925689697266,24.708945433503356,24.37153549913559,24.392192392499588,162213600
2016-08-08,24.87421417236328,24.87421417236328,24.596482552793994,24.67911189930986,112148800
2016-08-09,24.97520637512207,25.00504645278835,24.791583075600197,24.84208005210165,105260800
2016-08-10,24.789278030395508,24.995855697550994,24.73419123621325,24.95224437026883,96034000
2016-08-11,24.77321434020996,25.002744723515463,24.754851489262837,24.90863642579484,109938000
2016-08-12,24.830598831176758,24.890277225720805,24.7387863206116,24.7387863206116,74641600
2016-08-15,25.128986358642578,25.14275762083864,24.807643481704662,24.821414743900725,103472800
2016-08-16,25.10603904724121,25.30114132335312,25.067019292490144,25.163421657585115,135177600
2016-08-17,25.06931495666504,25.10374487292772,24.8673270485524,25.04177067341924,101424000
2016-08-18,25.037168502807617,25.156523502393263,25.023395492379617,25.07159840211148,87938800
2016-08-19,25.10144805908203,25.17719352154902,24.871917628220768,24.966024194261216,101472400
2016-08-22,24.906347274780273,25.041769386964035,24.754856351478242,24.986682574480657,103280800
2016-08-23,24.9843807220459,25.092260277420124,24.910931072817586,24.92470233480484,85030800
2016-08-24,24.796171188354492,24.96143337224892,24.715835890955297,24.920117826275312,94700400
2016-08-25,24.690584182739258,24.761738043840097,24.48630227407473,24.649268642156663,100344800
2016-08-26,24.545982360839844,24.777806811778337,24.401377083228862,24.653861932651832,111065200
2016-08-29,24.5184326171875,24.660742068675724,24.396781808401627,24.472527246347504,99881200
2016-08-30,24.33022117614746,24.444986370374572,24.21545598192035,24.28431579892777,99455600
2016-08-31,24.353178024291992,24.461057605479823,24.247594237710633,24.252185826923583,118649600
2016-09-01,24.49778175354004,24.513848812405232,24.243002854979064,24.362357899237917,106806000
2016-09-02,24.727313995361328,24.78928644094528,24.518440463487824,24.72042661147137,107210000
2016-09-06,24.72042465209961,24.858144300131595,24.676815064655678,24.766331785169626,107521600
2016-09-07,24.871915817260742,24.96372833315589,24.57582137286739,24.750264977950362,169457200
2016-09-08,24.220048904418945,24.621727135381228,24.155780667653477,24.617137297545746,212008000
2016-09-09,23.671466827392578,24.26595140634348,23.671466827392578,24.018058182274892,186228000
2016-09-12,24.201690673828125,24.26595891822008,23.533756238515352,23.561300522331184,181171200
2016-09-13,24.777803421020508,24.970609847724237,24.61483706398946,24.67681124624979,248704800
2016-09-14,25.654611587524414,25.943820376781805,24.927000652568726,24.956840724799267,443554800
2016-09-15,26.526826858520508,26.56355256114846,26.04940323142445,26.134330105368175,359934400
2016-09-16,26.377635955810547,26.65536755923576,26.17564981273171,26.423543091404486,319547600
2016-09-19,26.070070266723633,26.666849117057993,25.99432479406076,26.439614450247824,188092000
2016-09-20,26.067768096923828,26.194010520489464,25.82446642733699,25.948413056516518,138057200
2016-09-21,26.063175201416016,26.164167377241395,25.808396340969093,26.132033264318164,144012800
2016-09-22,26.308780670166016,26.382230343730097,26.166471161495082,26.246806468334178,124296000
2016-09-23,25.87037467956543,26.347798396544057,25.60412029009772,26.262871506611503,209924800
2016-09-26,25.909391403198242,26.026452399704088,25.604117296418853,25.624774192237407,119477600
2016-09-27,25.957592010498047,25.978250657042995,25.785444211061336,25.936935115131067,98429600
2016-09-28,26.154991149902344,26.313367703054762,26.035636099778397,26.095314500429453,118564400
2016-09-29,25.74871253967285,26.120552305422045,25.661491644526595,25.9736530340297,143548000
2016-09-30,25.94841194152832,26.021861598125504,25.661498946824015,25.812988097415356,145516400
2016-10-03,25.826757431030273,25.948410002684593,25.771670630492913,25.87036876334367,86807200
2016-10-04,25.936939239501953,26.237623549954538,25.852012347851097,25.950710505269782,118947200
2016-10-05,25.94841194152832,26.088425623038255,25.865780858959244,26.028747229809934,85812400
2016-10-06,26.141216278076172,26.244504254294586,25.96677268933728,26.097604943096968,115117200
2016-10-07,26.18024253845215,26.29500776332866,26.054001841795003,26.237625150890405,97433600
2016-10-10,26.637001037597656,26.79767160154694,26.331725214916204,26.40058327753255,144944000
2016-10-11,26.694385528564453,27.242963030251325,26.671431088217037,27.01572667929305,256164000
2016-10-12,26.9330997467041,27.080000832612086,26.79767763391623,26.935395541328123,150347200
2016-10-13,26.8504638671875,26.956047628874412,26.561255106197756,26.80685253583808,140769600
2016-10-14,26.999666213989258,27.12361286718076,26.884900988942867,27.057048826512453,142608800
2016-10-17,26.98129653930664,27.047858807655643,26.80455716820978,26.93079957613611,94499600
2016-10-18,26.962940216064453,27.13279224597417,26.95834862674952,27.12590661318,98214000
2016-10-19,26.88259506225586,27.029494345286416,26.120554374843245,26.912433377154144,80138400
2016-10-20,26.868833541870117,26.942283214798543,26.70127729636699,26.822928152981728,96503200
2016-10-21,26.763242721557617,26.834398332189238,26.689793067908557,26.811443892591885,92770800
2016-10-24,27.004247665405273,27.024904557592762,26.855052578621834,26.878005264778277,94154800
2016-10-25,27.141965866088867,27.167214346523632,26.92620676098368,27.073106055598103,192516000
2016-10-26,26.53141975402832,26.55666823970095,26.008090689501234,26.237621103850174,264536800
2016-10-27,26.27664566040039,26.593397038606856,26.189422972052334,26.485517451131077,138248000
2016-10-28,26.102197647094727,26.444197456419218,26.040223457772857,26.136627557698212,151446800
2016-10-31,26.06088638305664,26.219262947126765,25.982845122798068,26.08613487156574,105677600
2016-11-01,25.590349197387695,26.113678339461213,25.37000017710297,26.042524460846515,175303200
2016-11-02,25.613296508789062,25.78774010320985,25.53066717582972,25.56968692356735,113326800
2016-11-03,25.338754653930664,25.71480946411333,25.27415645440667,25.604070196406166,107730400
2016-11-04,25.1103515625,25.435651901081993,24.94193507982462,25.03883237891201,123348000
2016-11-07,25.472564697265625,25.49563522998178,25.25339023604011,25.39643035515038,130240000
2016-11-08,25.622522354125977,25.77479102833768,25.30875820135825,25.44949072988651,97016800
2016-11-09,25.58099937438965,25.682511842437588,24.92809459719402,25.35029049985817,236705600
2016-11-10,24.86811065673828,25.629448912912636,24.415921458243243,25.629448912912636,228538000
2016-11-11,25.015756607055664,25.117269047798537,24.582024673263607,24.713528625967538,136575600
2016-11-14,24.388233184814453,24.8727214349155,24.012178379675365,24.849650901133337,204702000
2016-11-15,24.711225509643555,24.84272948610668,24.4920528022613,24.586642517178138,129058000
2016-11-16,25.37566566467285,25.431037055440214,24.593562811814266,24.61663334454959,235362000
2016-11-17,25.366437911987305,25.458721806053113,25.108045120805695,25.334138813089602,110528000
2016-11-18,25.391817092895508,25.502558122457543,25.29953495512426,25.313376923756156,113715600
2016-11-21,25.777103424072266,25.837086464357252,25.380283876739426,25.40566199384809,117058400
2016-11-22,25.79324722290039,25.93628556724824,25.700963341282286,25.827852138359617,103862000
2016-11-23,25.6617488861084,25.72634708934387,25.454110547016512,25.691740406133718,109705600
2016-11-25,25.790943145751953,25.809400276616874,25.597146792008044,25.638674456369674,45903600
2016-11-28,25.740190505981445,25.947828856749243,25.698662835827886,25.707891402547467,108776000
2016-11-29,25.71480941772461,25.846313397995214,25.394124241974033,25.55792732194837,114115200
2016-11-30,25.497940063476562,25.885530982668666,25.440262853835883,25.74710603156479,144649200
2016-12-01,25.26031494140625,25.594843875667053,25.154189067141502,25.463339883624965,148347600
2016-12-02,25.354904174804688,25.39873766147787,25.112659166697906,25.186485931807862,106112000
2016-12-05,25.172643661499023,25.38489538862343,24.97423390261394,25.37797440450377,137298000
2016-12-06,25.366437911987305,25.461029387451198,25.191100449448037,25.26261963126882,104782000
2016-12-07,25.6156063079834,25.652520573150387,25.18418183490074,25.20725237054559,119994800
2016-12-08,25.86707878112793,25.93859796658698,25.516400317872215,25.576385116091817,108273200
2016-12-09,26.28927230834961,26.462303942920148,25.910909941568868,25.910909941568868,137610400
2016-12-12,26.139312744140625,26.531517075096268,25.952437383479513,26.13700516285205,105497600
2016-12-13,26.575347900390625,26.743764342911472,26.243126656821772,26.263889604460577,174935200
2016-12-14,26.575347900390625,26.808362526901302,26.52689926239825,26.540741227490784,136127200
2016-12-15,26.720703125,26.930649056289568,26.584585727044963,26.61919065183413,186098000
2016-12-16,26.755306243896484,26.877581655638462,26.681479480571014,26.870660671603087,177404400
2016-12-19,26.909887313842773,27.0806114156151,26.70455652328934,26.716092672939478,111117600
2016-12-20,26.98139762878418,27.108288192476028,26.919107017624647,26.93294898451149,85700000
2016-12-21,27.006776809692383,27.08521873221407,26.942178614773816,26.946793777364455,95132800
2016-12-22,26.829137802124023,26.879894041013102,26.679176667270617,26.842979772668613,104343600
2016-12-23,26.8822021484375,26.8822021484375,26.66764278590656,26.66764278590656,56998000
2016-12-27,27.052919387817383,27.17750237409549,26.875272593244073,26.88219357689806,73187600
2016-12-28,26.937564849853516,27.22825672307523,26.808366701586202,27.112902302224743,83623600
2016-12-29,26.930646896362305,27.018315632412065,26.85451254759413,26.86604693487572,60158000
2016-12-30,26.720703125,27.039080754244157,26.63072680020993,26.912191922955934,122345200
2017-01-03,26.796836853027344,26.83836452197202,26.47615164957586,26.71608909679299,115127600
2017-01-04,26.766843795776367,26.879892415618563,26.70455317192317,26.727623708158834,84472400
2017-01-05,26.90296745300293,26.960644683326635,26.71839961189932,26.7437777340553,88774400
2017-01-06,27.202878952026367,27.26055615944547,26.87065767403836,26.94217684798407,127007600
2017-01-09,27.452051162719727,27.553563640659554,27.209807876957683,27.21211369860599,134247600
2017-01-10,27.4797306060791,27.542021219612735,27.292857005309397,27.40128868367026,97848400
2017-01-11,27.62738609313965,27.668913758508953,27.36207055106736,27.394369650780273,110354400
2017-01-12,27.512033462524414,27.52356961039183,27.27209602026828,27.431285707959617,108344800
2017-01-13,27.46358299255371,27.59739455421782,27.41051918011142,27.479732542398075,104447600
2017-01-17,27.685062408447266,27.740432040416877,27.27440093101565,27.302084866916022,137759200
2017-01-18,27.682754516601562,27.800416523365154,27.61815632000001,27.685062097957,94852000
2017-01-19,27.634307861328125,27.70582704698302,27.539718140962194,27.546639125358606,102389200
2017-01-20,27.685062408447266,27.788880688411396,27.622771792502558,27.788880688411396,130391600
2017-01-23,27.703516006469727,27.871932462283795,27.63199507411993,27.685058878110514,88200800
2017-01-24,27.678138732910156,27.70813024727532,27.569705300728,27.5812414463439,92844000
2017-01-25,28.118791580200195,28.169547804451483,27.74965780405722,27.78195689945919,129510400
2017-01-26,28.13263511657715,28.24798953085189,28.054193199582617,28.070342747174333,105350400
2017-01-27,28.13494110107422,28.22722498506414,28.054193362646295,28.178776342007385,82251600
2017-01-30,28.061120986938477,28.061120986938477,27.837334847524577,27.899625471862652,121510000
2017-01-31,27.996517181396484,28.00574574615062,27.82810071509754,27.950376117794548,196804000
2017-02-01,29.703767776489258,30.105202487935948,29.30233482521161,29.306948228255912,447940000
2017-02-02,29.65300750732422,29.85141725444363,29.47997587391791,29.526118698927537,134841600
2017-02-03,29.77989387512207,29.805271985255317,29.567642190524506,29.602247104189345,98029200
2017-02-06,30.059059143066406,30.107509557970577,29.738373933032584,29.79143951134149,107383600
2017-02-07,30.345134735107422,30.47433112775221,30.095968754862042,30.116731706464737,152735200
2017-02-08,30.46280288696289,30.504332321283762,30.273623411590396,30.303616696358883,92016400
2017-02-09,30.68292236328125,30.689873354286284,30.381699789193735,30.50450534441699,113399600
2017-02-10,30.61341094970703,30.80341414472541,30.597193148152336,30.692194745661524,80262000
2017-02-13,30.884510040283203,31.007319138529734,30.759388659029526,30.835853100307133,92141600
2017-02-14,31.28536605834961,31.301583858074522,30.87523993009798,30.926216218834362,132904800
2017-02-15,31.398908615112305,31.575009848562274,31.192687593520667,31.401227969616464,142492400
2017-02-16,31.361827850341797,31.489265025850187,31.243653947495485,31.43597292324121,90338400
2017-02-17,31.447555541992188,31.4730436813421,31.303897048710777,31.303897048710777,88792800
2017-02-21,31.67464828491211,31.686234452527025,31.507817370942785,31.565744673415413,98028800
2017-02-22,31.7696475982666,31.771963417380327,31.53793840523296,31.612083508490844,83347600
2017-02-23,31.635238647460938,31.855361554080037,31.581946551997312,31.83219276873053,83152800
2017-02-24,31.665372848510742,31.665372848510742,31.34561309455181,31.49159098842019,87106400
2017-02-27,31.727922439575195,31.846096332459936,31.577312952706357,31.776582901751258,81029600
2017-02-28,31.741830825805664,31.84609921350162,31.67463320698808,31.7626837962248,93931600
2017-03-01,32.390621185302734,32.47403662243283,31.883181106329225,31.95037520553905,145658400
2017-03-02,32.19830322265625,32.5041574448838,32.151958566790725,32.43927916939308,104844000
2017-03-03,32.388309478759766,32.39989564508798,32.11257498391547,32.156600294601745,84432400
2017-03-06,32.286346435546875,32.38598319104028,32.11488395747979,32.2932974259766,87000000
2017-03-07,32.32805252075195,32.434636719888175,32.15890234311395,32.22146478601568,69785200
2017-03-08,32.20756912231445,32.39293713373569,32.165863175935065,32.195982958675486,74828800
2017-03-09,32.1334228515625,32.158910999190404,31.755739345659407,32.147328370305814,88623600
2017-03-10,32.2400016784668,32.290977959592624,32.1241471369263,32.26548981902971,78451200
2017-03-13,32.25389862060547,32.30719071142337,32.16585158699317,32.17280257555205,69686800
2017-03-14,32.205257415771484,32.35818277428872,32.17049892041665,32.27708668966315,61236400
2017-03-15,32.54585647583008,32.61305054829413,32.214510677928814,32.30256125307455,102767200
2017-03-16,32.59915542602539,32.67561985700658,32.499518669680036,32.60610641651455,76928000
2017-03-17,32.436954498291016,32.67097938989916,32.41378217668234,32.67097938989916,175540000
2017-03-20,32.7775764465332,32.78684325645368,32.492571659166025,32.53196178862959,86168000
2017-03-21,32.40220260620117,33.08806315947732,32.376714461487516,32.92818330041899,158119600
2017-03-22,32.76829528808594,32.81000475796694,32.38365739469322,32.40451389743358,103440800
2017-03-23,32.65244674682617,32.80537560511284,32.58061748976435,32.73122699421008,81385200
2017-03-24,32.58755874633789,32.84244010068383,32.520364681428134,32.78682865911763,89582400
2017-03-27,32.6431770324707,32.72195727284184,32.11951223748594,32.29792922293828,94300400
2017-03-28,33.319766998291016,33.37537491568697,32.582930272394265,32.65012788671443,133499200
2017-03-29,33.393917083740234,33.479651861939736,33.178429300256255,33.29196450573039,116760000
2017-03-30,33.349891662597656,33.48196755696947,33.250258438928164,33.41013829607275,84829200
2017-03-31,33.28733444213867,33.428677152768415,33.1367213863787,33.30123642423328,78646800
2017-04-03,33.29659652709961,33.3939139235539,33.14598702831087,33.298915880853436,79942800
2017-04-04,33.54452896118164,33.57233292308607,33.17379296965375,33.192330122790196,79565600
2017-04-05,33.37074279785156,33.70440443981025,33.322082335232594,33.417083906879164,110871600
2017-04-06,33.28733444213867,33.48660443522977,33.23867396920681,33.43330878973279,84596000
2017-04-07,33.21318817138672,33.40782300567171,33.19697036966346,33.30355459699054,66688800
2017-04-10,33.17379379272461,33.338308821141986,33.11123134128695,33.27343055135499,75733600
2017-04-11,32.81696701049805,33.215507018771966,32.45318195938717,33.12050542172507,121517600
2017-04-12,32.85634231567383,32.93743835766397,32.673290195605915,32.81000121516527,81400000
2017-04-13,32.68257141113281,32.990744958668515,32.68257141113281,32.88184139165964,71291600
